index	t вып-обр	t обработка	t под током	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	N2 (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	расход газ Ar	расход газ  N2	расход C пров.	сыпуч кварцит	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь (сух.)	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл FeMo	ферспл FeSi-75	ферспл FeV азот.	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл  Ni H1 пласт.	ферспл SiMn18	ферспл  ферванит	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Cr_1	химсталь первый Cu_1	химсталь первый Mn_1	химсталь первый Mo_1	химсталь первый N_1	химсталь первый Ni_1	химсталь первый P_1	химсталь первый S_1	химсталь первый Si_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2
5399	0.6111111111111112	0.10975170924793091	0.25229095189003437	0.12988856552915204	0.20103914370820322	0.3962096140901952	0.4876666150110524	0.3188724218035755	0.30402298726689936	0.47976016046973086	0.39375	0.48623853211009177	0.4207330977545009	0.0	0.22748249935069406	0.16096866096866091	0.2405864866538676	0.0	0.0	0.0	0.07097386873389198	0.0	0.3602475398815944	0.2770728836637526	0.25	0.0	0.0	0.0	0.47717931845395417	0.29597551847957676	0.0	0.32192267580773504	0.0	0.4867080630898845	0.2682405072962029	0.3333333333333333	0.6020761245674741	0.4615384615384614	0.37068965517241387	0.6903225806451614	0.14285714285714288	0.5384615384615385	0.22881355932203387	0.3333333333333334	0.22222222222222218	0.7268518518518517	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.5733333333333327	0.02406377150749593	0.5049504950495052	0.42342342342342343	0.7422680412371142	0.19047619047619047	0.30000000000000004	0.24786324786324793	0.375	0.32	0.5479452054794517	0.3333333333333333	0.10000000000000007	0.125	0.5290697674418605	0.019083969465648856	0.34853420195439744	0.058536585365853655	0.24324324324324326	0.625	0.5210779961205734	0.639240506329114	0.1363636363636364	0.292834890965732	0.04255319148936171	0.38461538461538475	0.7880614853449908
5400	0.28888888888888886	0.13554036236056136	0.2774914089347079	0.13542479946973882	0.19177186372992827	0.4667657617231322	0.5241398414936502	0.4665191036107066	0.3105242623014428	0.49975805187151606	0.46875	0.41284403669724773	0.5350013745234788	0.0	0.21747119147088875	0.20227920227920232	0.2584226172044342	0.0	0.0	0.0	0.07097386873389198	0.0	0.42908917751956754	0.2662829267035101	0.25	0.0	0.0	0.0	0.497082016375228	0.2687229579045926	0.0	0.47106500286792624	0.0	0.5233717728691785	0.2828329131331653	0.3333333333333333	0.5640138408304498	0.4322344322344323	0.353448275862069	0.5161290322580645	0.8571428571428573	0.4615384615384615	0.2796610169491525	0.19999999999999996	0.19444444444444448	0.6921296296296295	0.16666666666666669	0.015384615384615384	0.20000000000000004	0.5800000000000001	0.06711978158804759	0.5049504950495052	0.37837837837837834	0.7216494845360821	0.9047619047619047	0.4000000000000001	0.2905982905982906	0.25	0.48000000000000004	0.5136986301369859	0.3333333333333333	0.12500000000000008	0.08333333333333333	0.6608527131782945	0.019083969465648856	0.15960912052117265	0.019512195121951213	0.24324324324324326	0.7232142857142859	0.5210779961205734	0.6455696202531644	0.1363636363636364	0.292834890965732	0.049645390070921995	0.30769230769230776	0.8369703733423007
5401	0.28888888888888886	0.0965575149334293	0.20532646048109965	0.11427354700627816	0.18097989542571394	0.38432521875701153	0.4972648325064728	0.3906903190219407	0.3534055170302797	0.4856466638191579	0.49375	0.43119266055045874	0.2936462833582185	0.0	0.2270368060314057	0.18376068376068364	0.1490524555645011	0.0	0.0	0.0	0.07097386873389198	0.0	0.3460044424392552	0.12061850774023637	0.25	0.0	0.0	0.0	0.48303686044379246	0.33231226591288887	0.0	0.39302541312712846	0.0	0.4963564077686461	0.22117808847123538	0.0	0.6522491349480967	0.4615384615384614	0.36206896551724144	0.6290322580645162	0.23809523809523808	0.30769230769230765	0.2033898305084746	0.26666666666666666	0.25	0.6712962962962962	0.0	0.030769230769230767	0.0	0.6466666666666668	0.02406377150749593	0.48514851485148486	0.35135135135135137	0.6804123711340214	0.23809523809523808	0.20000000000000015	0.2051282051282052	0.31250000000000006	0.39999999999999997	0.527397260273973	0.0	0.10000000000000007	0.15833333333333333	0.5135658914728684	0.019083969465648856	0.44299674267100975	0.06341463414634146	0.18918918918918917	0.6607142857142857	0.5166020895422611	0.7658227848101267	0.3636363636363637	0.27102803738317754	0.07801418439716312	0.4615384615384614	0.8043644480107607
5402	0.12222222222222222	0.14939426664267724	0.17096219931271478	0.1768045994496693	0.072206888410479	0.9209950639443572	0.6853898954167147	0.5032252982750712	1.0	0.45310801970187675	0.66875	0.6605504587155964	0.7672692981683034	0.0	0.18987924537947812	0.04985754985754986	0.559531182262959	0.0	0.0	0.0	0.3028747253899036	0.0	0.725820374234969	0.23540080754556558	0.25	0.0	0.0	0.0	0.45065317526240284	1.0	0.0	0.48667292081608576	0.0	0.685463963472373	0.15768966307586524	0.0	0.0	0.1941391941391941	0.5000000000000001	0.3354838709677418	0.28571428571428575	0.38461538461538464	0.27118644067796605	0.6666666666666666	0.38888888888888895	0.0	0.0	0.07692307692307693	0.0	0.5133333333333333	0.06711978158804759	0.4554455445544557	0.4594594594594595	0.5773195876288666	0.28571428571428564	0.6000000000000001	0.24786324786324793	0.8125	0.35999999999999993	0.39726027397260305	0.0	0.12500000000000008	0.05833333333333331	0.4166666666666668	0.022900763358778626	0.5602605863192183	0.5658536585365852	0.13513513513513511	0.6785714285714287	0.5255539026988858	0.6107594936708862	0.09090909090909091	0.30841121495327095	0.04255319148936171	0.38461538461538475	0.8043644480107607
5413	0.5888888888888889	0.09907640662108674	0.218213058419244	0.11725459605120954	0.23065365545031002	0.3480480143594346	0.5471755634826595	0.4817900641316178	0.27771179261449985	0.5346485939975237	0.2625	0.3394495412844037	0.2620627761938488	0.0	0.22065295112299108	0.15527065527065514	0.1352108750851551	0.0	0.0	0.0	0.07097386873389198	0.0	0.3032751501122374	0.12061850774023637	0.25	0.0	0.0	0.0	0.5318065608785235	0.2308721793282258	0.0	0.48667292081608576	0.0	0.5465278000982063	0.2282068912827565	0.0	0.6695501730103804	0.40293040293040294	0.3103448275862069	0.4935483870967742	0.09523809523809525	0.6923076923076923	0.2033898305084746	0.13333333333333333	0.19444444444444448	0.7060185185185184	0.16666666666666669	0.015384615384615384	0.20000000000000004	0.6200000000000002	0.009711768147312044	0.5148514851485145	0.3153153153153153	0.7216494845360821	0.09523809523809523	0.6999999999999998	0.2051282051282052	0.18749999999999994	0.35999999999999993	0.5753424657534243	0.3333333333333333	0.17499999999999996	0.17500000000000002	0.5193798449612403	0.011450381679389315	0.3778501628664495	0.04878048780487804	0.2702702702702702	0.5535714285714286	0.5882165947952593	0.7753164556962024	0.1363636363636364	0.27414330218068533	0.028368794326241138	0.7692307692307694	0.5190626013597869
5415	0.36666666666666664	0.11580904426052539	0.24427262371134023	0.13705727899253928	0.21628016508311604	0.4611846533542742	0.47422911051746364	0.38582465237588065	0.32585054396444135	0.5213171169515077	0.325	0.3211009174311927	0.19286296141416948	0.0	0.22869401032816036	0.20940170940170943	0.11610515885303771	0.0	0.0	0.0	0.07097386873389198	0.0	0.42790225273270605	0.12061850774023637	0.25	0.0	0.0	0.0	0.5185380955976744	0.3050597053379048	0.0	0.3878227738110753	0.0	0.4732003805396184	0.2614409045763618	0.3333333333333333	0.5622837370242214	0.4908424908424907	0.6034482758620688	0.6096774193548388	0.23809523809523808	0.6153846153846153	0.4661016949152542	0.26666666666666666	0.2777777777777778	0.6643518518518519	0.16666666666666669	0.015384615384615384	0.0	0.5866666666666668	0.009711768147312044	0.4950495049504953	0.5945945945945947	0.6597938144329905	0.23809523809523808	0.6000000000000001	0.4700854700854702	0.31250000000000006	0.48000000000000004	0.5136986301369859	0.3333333333333333	0.12500000000000008	0.09999999999999998	0.36046511627906974	0.007633587786259542	0.34201954397394135	0.03414634146341462	0.21621621621621623	0.4776785714285715	0.5300298092771982	0.6645569620253164	0.27272727272727276	0.24610591900311524	0.04255319148936171	0.6153846153846154	0.5353655640255567
5417	0.4666666666666667	0.08942065491183877	0.1308705618556701	0.1058272410950632	0.20569706109297614	0.40632712586941894	0.45503267552662263	0.3650633788151585	0.22156931639610356	0.5017206702098326	0.4875	0.3853211009174312	0.2585429467308884	0.0	0.20148061593774572	0.18376068376068364	0.12092029479160211	0.0	0.0	0.0	0.07097386873389198	0.0	0.3721167877502105	0.12061850774023637	0.25	0.0	0.0	0.0	0.49903453037184076	0.19756349418102298	0.0	0.37048064275756465	0.0	0.4539036911820952	0.12949805179922072	0.3333333333333333	0.6089965397923875	0.5054945054945054	0.663793103448276	0.6322580645161288	0.23809523809523808	0.5384615384615385	0.42372881355932196	0.26666666666666666	0.30555555555555564	0.7662037037037036	0.16666666666666669	0.015384615384615384	0.0	0.5933333333333335	0.03841577486767981	0.5148514851485145	0.6756756756756759	0.6907216494845368	0.23809523809523808	0.5	0.4273504273504274	0.31250000000000006	0.5200000000000001	0.5958904109589046	0.3333333333333333	0.12500000000000008	0.09166666666666667	0.5910852713178296	0.007633587786259542	0.41042345276872966	0.014634146341463412	0.24324324324324326	0.6875000000000001	0.5121261829639486	0.7246835443037974	0.1363636363636364	0.15264797507788164	0.014184397163120565	0.6923076923076924	0.5272140826926719
5420	0.05555555555555555	0.1038742954300108	0.4006300120274915	0.1229327845662669	0.26610864235949444	0.4076032084361679	0.3782469355632586	0.3881424192579565	0.24482818828692698	0.5326873273247296	0.2875	0.7798165137614679	0.28874048059762786	0.0	0.24133419886955487	0.14814814814814803	0.1566080386449495	0.0	0.0	0.0	0.07097386873389198	0.0	0.37805141168451856	0.12061850774023637	0.25	0.0	0.0	0.0	0.5298540468819106	0.21724589904073374	0.0	0.39302541312712846	0.0	0.3767169337520027	0.43418137367254944	0.0	0.629757785467128	0.5824175824175823	0.4827586206896552	0.6064516129032256	0.1904761904761905	0.4615384615384615	0.2966101694915254	0.19999999999999996	0.22222222222222218	0.7499999999999998	0.0	0.015384615384615384	0.20000000000000004	0.6933333333333336	0.06711978158804759	0.5445544554455448	0.4864864864864865	0.7216494845360821	0.19047619047619047	0.4000000000000001	0.2991452991452992	0.18749999999999994	0.32	0.5479452054794517	0.0	0.19999999999999996	0.06666666666666665	0.4631782945736435	0.049618320610687015	0.35179153094462545	0.15609756097560973	0.21621621621621623	0.5714285714285714	0.561361155325385	0.6898734177215191	0.18181818181818185	0.30218068535825543	0.04255319148936171	0.6153846153846154	0.5761229706899815
5421	0.06666666666666667	0.13206189276718244	0.20876288659793818	0.15629214278425832	0.15132652481972603	0.49178960062822524	0.4032023010513519	0.3741865037765209	0.3359861524566241	0.5256316332985506	0.6875	0.5504587155963303	0.30341703441625106	0.0	0.217435168462234	0.22222222222222213	0.20527032885365698	0.0	0.0	0.0	0.07097386873389198	0.0	0.4646969211254157	0.11522352926011514	0.25	0.0	0.0	0.0	0.5228314689161929	0.31868598562539685	0.0	0.37568328207361784	0.0	0.4018026299167827	0.21613568645427458	0.3333333333333333	0.5882352941176471	0.5604395604395603	0.4913793103448276	0.6354838709677421	0.1904761904761905	0.38461538461538464	0.28813559322033894	0.4	0.22222222222222218	0.6990740740740741	0.0	0.015384615384615384	0.20000000000000004	0.6600000000000003	0.009711768147312044	0.5247524752475244	0.5135135135135135	0.7628865979381452	0.23809523809523808	0.30000000000000004	0.2991452991452992	0.43750000000000006	0.39999999999999997	0.6369863013698635	0.0	0.14999999999999994	0.15833333333333333	0.4748062015503877	0.0267175572519084	0.35179153094462545	0.019512195121951213	0.24324324324324326	0.5580357142857142	0.5524093421687601	0.5854430379746836	0.04545454545454546	0.19314641744548286	0.021276595744680857	0.4615384615384614	0.5679714893570967
5422	0.18888888888888888	0.08990044404462037	0.21105383848797252	0.10639506024467385	0.1425244287451129	0.43692506170069556	0.4972648325064728	0.48302291885612625	0.3623124362752178	0.5021099498802424	0.375	0.4954128440366973	0.28807788420032465	0.0	0.2199288738315216	0.20227920227920232	0.13688301232427078	0.0	0.0	0.0	0.07097386873389198	0.0	0.3994160578480274	0.16377833558120639	0.25	0.0	0.0	0.0	0.4994228756971339	0.3217140479115062	0.0	0.4849387077107347	0.0	0.4963564077686461	0.2205668882267553	0.0	0.5934256055363322	0.4725274725274724	0.5689655172413793	0.519354838709677	0.23809523809523808	0.5384615384615385	0.3559322033898305	0.19999999999999996	0.19444444444444448	0.6898148148148147	0.0	0.015384615384615384	0.0	0.6200000000000002	0.009873755282246734	0.5346534653465344	0.5945945945945947	0.7422680412371142	0.23809523809523808	0.4000000000000001	0.3675213675213675	0.25	0.32	0.527397260273973	0.0	0.10000000000000007	0.09166666666666667	0.5000000000000001	0.015267175572519085	0.3941368078175896	0.029268292682926824	0.21621621621621623	0.6428571428571429	0.5434575290121354	0.7183544303797469	0.04545454545454546	0.1900311526479751	0.014184397163120565	0.7692307692307694	0.42124482536516733
5423	0.2111111111111111	0.08828115653112632	0.17898052749140894	0.10447867157293228	0.20569706109297614	0.37096140901951996	0.4012826575522678	0.3538690579166218	0.29364595211560895	0.5036711235584488	0.325	0.4954128440366973	0.3318228771589378	0.0	0.22933379772022916	0.17806267806267806	0.15609710782188638	0.0	0.0	0.0	0.07097386873389198	0.0	0.3388828937180855	0.15838335710108514	0.25	0.0	0.0	0.0	0.5009762569983065	0.2778071447629207	0.0	0.3566069379147562	0.0	0.3998729609810305	0.1968828787531515	0.3333333333333333	0.6730103806228374	0.5567765567765567	0.5172413793103448	0.6354838709677421	0.1904761904761905	0.6153846153846153	0.3305084745762712	0.26666666666666666	0.25	0.7337962962962962	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.7200000000000003	0.03841577486767981	0.4950495049504953	0.5135135135135135	0.6288659793814441	0.19047619047619047	0.6000000000000001	0.3333333333333334	0.25	0.32	0.5068493150684927	0.0	0.12500000000000008	0.075	0.5135658914728684	0.011450381679389315	0.4462540716612378	0.019512195121951213	0.24324324324324326	0.5714285714285714	0.5345057158555107	0.6107594936708862	0.1363636363636364	0.3239875389408099	0.06382978723404255	0.38461538461538475	0.7962129666778759
5424	0.28888888888888886	0.08522250233897087	0.12886597938144329	0.10085882630408706	0.1989972609767046	0.3713680726946377	0.5510148504808278	0.5076306991573148	0.380279322022207	0.5021099498802424	0.3625	0.41284403669724773	0.23408055577436962	0.0	0.22012339978295117	0.17521367521367517	0.09887285563881835	0.0	0.0	0.0	0.07097386873389198	0.0	0.3270136458494695	0.13680344318060011	0.25	0.0	0.0	0.0	0.4994228756971339	0.3353403281989982	0.0	0.5092176911856496	0.0	0.550387137969711	0.1404996561998625	0.0	0.6453287197231834	0.4102564102564101	0.5431034482758621	0.49032258064516127	0.1904761904761905	0.5384615384615385	0.3305084745762712	0.19999999999999996	0.25	0.6666666666666665	0.0	0.015384615384615384	0.0	0.6733333333333329	0.009711768147312044	0.4950495049504953	0.5495495495495495	0.6597938144329905	0.19047619047619047	0.5	0.34188034188034194	0.18749999999999994	0.48000000000000004	0.5410958904109585	0.0	0.10000000000000007	0.075	0.492248062015504	0.019083969465648856	0.5765472312703583	0.06341463414634146	0.16216216216216212	0.7008928571428572	0.5300298092771982	0.6329113924050632	0.18181818181818185	0.3146417445482866	0.07092198581560284	0.38461538461538475	0.8451218546751855
5425	0.26666666666666666	0.08516252860741275	0.11454753780068729	0.10078784880391968	0.22611336881579638	0.30436939084586045	0.5068630500018935	0.36738114569723435	0.2389369466856647	0.5028912125521068	0.3875	0.3577981651376147	0.2063301962815166	0.0	0.22291408432138962	0.1823361823361823	0.0902334799033876	0.0	0.2636334253981313	0.0	0.07097386873389198	0.0	0.23680736204798744	0.4658971304679963	0.25	0.0	0.0	0.0	0.5001995663477201	0.21573186789767904	0.0	0.37221485586291575	0.0	0.5060047524474076	0.12835205134082053	0.3333333333333333	0.7006920415224914	0.43589743589743574	0.36206896551724144	0.6129032258064517	0.09523809523809525	0.5384615384615385	0.2033898305084746	0.26666666666666666	0.13888888888888887	0.7662037037037036	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6600000000000003	0.0527677782278637	0.4554455445544557	0.3603603603603604	0.6701030927835048	0.14285714285714285	0.4000000000000001	0.2136752136752137	0.25	0.28	0.4931506849315072	0.0	0.12500000000000008	0.14166666666666664	0.6240310077519381	0.015267175572519085	0.47882736156351796	0.019512195121951213	0.3243243243243243	0.5758928571428572	0.5434575290121354	0.639240506329114	0.18181818181818185	0.3707165109034267	0.049645390070921995	0.6153846153846154	0.5190626013597869
5426	0.2777777777777778	0.08654192155451601	0.14203894673539516	0.10242032790085594	0.1618863948450561	0.3775241193628001	0.5625327114753323	0.4208377265519204	0.2982761705420676	0.5268021756408247	0.36875	0.3669724770642202	0.2864462724469188	0.0	0.21955875710215406	0.23789173789173793	0.1289403604384715	0.0	0.0	0.0	0.07097386873389198	0.0	0.33413519457063917	0.31483773302460133	0.25	0.0	0.0	0.0	0.5239965048920724	0.26720892676153796	0.0	0.4242412490234476	0.0	0.5619651515842248	0.15295286118114448	0.3333333333333333	0.6557093425605537	0.4212454212454213	0.5172413793103448	0.5935483870967743	0.1904761904761905	0.4615384615384615	0.3389830508474576	0.3333333333333334	0.22222222222222218	0.7407407407407407	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.6600000000000003	0.03841577486767981	0.5148514851485145	0.5315315315315317	0.6701030927835048	0.23809523809523808	0.30000000000000004	0.34188034188034194	0.375	0.35999999999999993	0.5753424657534243	0.3333333333333333	0.14999999999999994	0.14166666666666664	0.498062015503876	0.011450381679389315	0.3843648208469056	0.024390243902439022	0.2702702702702702	0.5267857142857143	0.5568852487470727	0.4272151898734177	0.1363636363636364	0.26479750778816197	0.021276595744680857	0.5384615384615384	0.35603297470208756
5427	0.25555555555555554	0.08462276610291473	0.09392898109965633	0.10014905258000582	0.1660102403804073	0.42888293695310753	0.6297202339432759	0.460930162192935	0.36737808492613855	0.5099469065782858	0.40625	0.3669724770642202	0.3294758320790889	0.0	0.21590199456456585	0.20655270655270655	0.14979562767077473	0.0	0.0	0.0	0.07097386873389198	0.0	0.382799110831965	0.11522352926011514	0.25	0.0	0.0	0.0	0.5072221443134378	0.33231226591288887	0.0	0.4623939373411709	0.0	0.6295035643355559	0.10382764153105661	0.3333333333333333	0.610726643598616	0.3443223443223443	0.3965517241379311	0.5387096774193548	0.09523809523809525	0.38461538461538464	0.1864406779661017	0.26666666666666666	0.25	0.6712962962962962	0.0	0.015384615384615384	0.20000000000000004	0.6333333333333335	0.02406377150749593	0.48514851485148486	0.39639639639639646	0.6597938144329905	0.09523809523809523	0.4000000000000001	0.19658119658119658	0.25	0.39999999999999997	0.5616438356164388	0.0	0.12500000000000008	0.13333333333333333	0.4864341085271318	0.011450381679389315	0.52442996742671	0.04390243902439024	0.18918918918918917	0.6651785714285715	0.5300298092771982	0.6139240506329113	0.18181818181818185	0.3146417445482866	0.06382978723404255	0.38461538461538475	0.7799100040121056
5428	0.25555555555555554	0.08702171068729761	0.12772050515463915	0.1029881470504666	0.21519739210144406	0.3170153690823424	0.4819076845138	0.35963881802732134	0.26256442535066143	0.5064379828825079	0.3375	0.3944954128440367	0.3537392226693728	0.0	0.2320830208962418	0.1723646723646723	0.1655106211680188	0.0	0.0	0.0	0.07097386873389198	0.0	0.277162804801282	0.42273730262702636	0.25	0.0	0.0	0.0	0.5091746583100506	0.2429844284726632	0.0	0.3635437903361604	0.0	0.4809190562826276	0.14760485904194362	0.3333333333333333	0.6885813148788926	0.47619047619047605	0.5172413793103448	0.6419354838709679	0.23809523809523808	0.6153846153846153	0.3728813559322034	0.3333333333333334	0.19444444444444448	0.747685185185185	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6800000000000003	0.02406377150749593	0.4950495049504953	0.5225225225225225	0.6597938144329905	0.28571428571428564	0.5	0.38461538461538464	0.31250000000000006	0.32	0.5342465753424661	0.3333333333333333	0.14999999999999994	0.09166666666666667	0.5833333333333334	0.011450381679389315	0.44299674267100975	0.024390243902439022	0.24324324324324326	0.6383928571428571	0.5210779961205734	0.6455696202531644	0.27272727272727276	0.3987538940809968	0.05673758865248226	0.4615384615384614	0.6576377840188312
5430	0.35555555555555557	0.09475830658510256	0.11397480068728517	0.11214422625989862	0.18468365372399403	0.3459515929997756	0.5068630500018935	0.4374072940493139	0.2821781858079926	0.5097401017533805	0.38125	0.3486238532110092	0.24399389691947118	0.0	0.22832343461756452	0.205128205128205	0.12054870873846535	0.0	0.0	0.0	0.07097386873389198	0.0	0.304462074899099	0.10443357229987264	0.25	0.0	0.0	0.0	0.5138563769538625	0.24601249075877252	0.0	0.44158338007695824	0.0	0.5060047524474076	0.13133165253266102	0.3333333333333333	0.6972318339100345	0.45787545787545775	0.5775862068965518	0.5612903225806452	0.28571428571428575	0.4615384615384615	0.3389830508474576	0.4	0.22222222222222218	0.7245370370370369	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6800000000000003	0.02406377150749593	0.48514851485148486	0.5765765765765767	0.6391752577319595	0.28571428571428564	0.6000000000000001	0.34188034188034194	0.43750000000000006	0.48000000000000004	0.5684931506849319	0.0	0.14999999999999994	0.11666666666666665	0.5329457364341087	0.007633587786259542	0.5276872964169381	0.014634146341463412	0.2702702702702702	0.5580357142857142	0.5434575290121354	0.46835443037974694	0.31818181818181823	0.3987538940809968	0.04255319148936171	0.4615384615384614	0.4620022320295922
5432	0.3333333333333333	0.08756147319179562	0.12514318556701032	0.10362694327438046	0.26235173981142706	0.41073031186897024	0.5894077204625097	0.47567510469805596	0.3480747301733746	0.505864876701071	0.35	0.3944954128440367	0.2860989025612959	0.0	0.23935838965687886	0.22792022792022792	0.1326562209698396	0.0	0.0	0.0	0.07097386873389198	0.0	0.36618216381590246	0.2986527975842376	0.25	0.0	0.0	0.0	0.509951348960637	0.30808776762401413	0.0	0.4780018552893305	0.0	0.5889805166847573	0.149973259989304	0.3333333333333333	0.6280276816608996	0.39560439560439564	0.5431034482758621	0.5354838709677416	0.1904761904761905	0.5384615384615385	0.2627118644067796	0.3333333333333334	0.22222222222222218	0.6944444444444443	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.5800000000000001	0.03841577486767981	0.4950495049504953	0.5405405405405407	0.6597938144329905	0.19047619047619047	0.4000000000000001	0.26495726495726496	0.31250000000000006	0.35999999999999993	0.6027397260273977	0.0	0.12500000000000008	0.14166666666666664	0.5794573643410854	0.007633587786259542	0.44951140065146583	0.024390243902439022	0.24324324324324326	0.6517857142857143	0.5345057158555107	0.4588607594936709	0.2272727272727273	0.32087227414330216	0.049645390070921995	0.38461538461538475	0.5272140826926719
5437	0.32222222222222224	0.08828115653112632	0.21735395189003442	0.10447867157293228	0.2506757061083412	0.3846617680053848	0.3705683615669222	0.2649555751850729	0.24913506743779493	0.48534389074217243	0.3625	0.44036697247706424	0.36563797077303334	0.0	0.22591011486590767	0.18803418803418806	0.17349972131046015	0.0	0.0	0.0	0.07097386873389198	0.0	0.35668676552100964	0.19614820646193387	0.25	0.0	0.0	0.0	0.48927196038877685	0.2505545841879366	0.0	0.26816206954185207	0.0	0.36899825800899344	0.23210329284131714	0.3333333333333333	0.6332179930795846	0.5897435897435895	0.37931034482758613	0.7903225806451611	0.23809523809523808	0.5384615384615385	0.36440677966101687	0.46666666666666673	0.25	0.7615740740740738	0.16666666666666669	0.046153846153846156	0.4000000000000001	0.5399999999999994	0.02406377150749593	0.5148514851485145	0.37837837837837834	0.8350515463917535	0.28571428571428564	0.5	0.3760683760683762	0.5625	0.5599999999999999	0.6027397260273977	0.3333333333333333	0.14999999999999994	0.17500000000000002	0.6124031007751938	0.019083969465648856	0.24429967426710097	0.08780487804878047	0.29729729729729726	0.6026785714285714	0.5166020895422611	0.6740506329113926	0.1363636363636364	0.1900311526479751	0.049645390070921995	0.30769230769230776	0.8451218546751855
5438	0.4222222222222222	0.08816120906801009	0.27892325429553266	0.10433671657259753	0.4344707920818796	0.35868437289656724	0.4723094670183796	0.303519270967697	0.22513898199862478	0.47140551587666324	0.36875	0.8532110091743119	0.3796104697847209	0.0	0.2782177972340376	0.14245014245014245	0.18029664953242086	0.0	0.0	0.0	0.07097386873389198	0.0	0.3222659467020231	0.21378846433087734	0.25	0.0	0.0	0.0	0.47522680445734145	0.21573186789767904	0.0	0.3080489709649265	0.0	0.471270711603866	0.34784933913973565	0.3333333333333333	0.6695501730103804	0.47619047619047605	0.41379310344827586	0.706451612903226	0.14285714285714288	0.4615384615384615	0.23728813559322026	0.46666666666666673	0.19444444444444448	0.7708333333333331	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6266666666666668	0.050033396225097906	0.5148514851485145	0.4054054054054055	0.7422680412371142	0.14285714285714285	0.4000000000000001	0.2393162393162393	0.5	0.32	0.527397260273973	0.3333333333333333	0.12500000000000008	0.13333333333333333	0.5213178294573645	0.019083969465648856	0.5211726384364821	0.03414634146341462	0.21621621621621623	0.6473214285714285	0.5300298092771982	0.6930379746835442	0.09090909090909091	0.2523364485981308	0.07092198581560284	0.38461538461538475	0.8288188920094156
5439	0.3888888888888889	0.11520930802446926	0.3109965635738831	0.13634750526845804	0.25135894946646764	0.40280738164684776	0.5011041195046412	0.4627547871852075	0.27219346897775215	0.4799264153289684	0.25625	0.5321100917431193	0.2876746115183449	0.0	0.2245156176440827	0.16809116809116803	0.17170372205363224	0.0	0.0	0.0	0.07097386873389198	0.0	0.36380831424217924	0.18682632715998457	0.25	0.0	0.0	0.0	0.48381355109437874	0.2293581481851711	0.0	0.4675965766572241	0.0	0.5002157456401507	0.3232485292994117	0.3333333333333333	0.610726643598616	0.4505494505494506	0.36206896551724144	0.519354838709677	0.28571428571428575	0.5384615384615385	0.39830508474576265	0.13333333333333333	0.19444444444444448	0.7291666666666666	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.6933333333333336	0.1532318017491509	0.48514851485148486	0.3603603603603604	0.6804123711340214	0.3333333333333333	0.6000000000000001	0.4017094017094017	0.18749999999999994	0.39999999999999997	0.4863013698630141	0.0	0.12500000000000008	0.15833333333333333	0.5949612403100776	0.007633587786259542	0.4201954397394137	0.014634146341463412	0.24324324324324326	0.6785714285714287	0.538981622433823	0.6708860759493671	0.09090909090909091	0.35202492211838	0.04255319148936171	0.38461538461538475	0.8206674106765305
