index	DT	t вып-обр	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	произв количество обработок	расход газ Ar	сыпуч известь РП	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл SiMn18	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Mn_1	химсталь первый N_1	химсталь первый S_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2
4912	0.05328376703841388	0.2727272727272727	0.15676734928035677	0.09602292996362045	0.4412642280915018	0.17815505769892193	0.3094158695560872	0.30097507525176304	0.4750211223496186	0.8719806763285024	0.7333333333333333	0.3405225288551094	0.19342082643378056	0.22540983606557377	0.0	0.22890935276917032	0.20709086781540012	0.19247779406975382	0.4578925536446977	0.028301886792452824	0.25	0.4946621987751411	0.28171711017926715	0.3230418610566134	0.17976588628762538	0.22313763500415398	0.2	0.5305591677503252	0.47829518547750594	0.35714285714285715	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8351254480286738	0.05714285714285714	0.5806938159879337	0.23376623376623376	0.4465648854961833	0.06666666666666667	0.4583333333333333	0.2430555555555556	0.5	0.5185185185185186	0.7807153965785382	0.5	0.4157303370786517	0.31351351351351353	0.4357638888888889	0.03355704697986577	0.5802139037433155	0.01238938053097345	0.125	0.6341463414634148	0.3028169014084507	0.6424050632911393	0.07317073170731707	0.3888888888888889	0.049645390070921995	0.4000000000000001	0.8954703832752613
4913	0.026022304832713755	0.31313131313131315	0.1514967228866815	0.2204787537558904	0.3193557299149077	0.15246480543662608	0.24540091472100525	0.24661473655487628	0.4717266015692913	0.7198067632850241	0.7128205128205128	0.32237258169855465	0.24098565991947232	0.21038251366120206	0.0	0.2132850346964605	0.13618029501840337	0.19247779406975382	0.32731192788028185	0.04245283018867925	0.25	0.4909754387602822	0.23804791981280743	0.2588912144734496	0.15384615384615383	0.28503184713375795	0.2	0.6306892067620288	0.48934490923441193	0.3214285714285714	0.35135135135135137	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8088410991636797	0.04285714285714285	0.5822021116138764	0.24675324675324675	0.44592875318066166	0.08333333333333334	0.37499999999999994	0.2916666666666667	0.5	0.4444444444444445	0.7791601866251945	0.5	0.42696629213483145	0.23783783783783785	0.4704861111111111	0.05704697986577181	0.4197860962566845	0.06902654867256637	0.1022727272727273	0.7195121951219513	0.31690140845070425	0.6487341772151899	0.09756097560975609	0.35185185185185186	0.05673758865248226	0.4000000000000001	0.9094076655052266
4914	0.028500619578686492	0.31313131313131315	0.1614298264747618	0.3298090103698897	0.4574207094706597	0.20633146340595612	0.4065056635713175	0.2720894835128291	0.4680289156889057	0.7898550724637681	0.8256410256410256	0.19851590357336238	0.2405670270073257	0.2390710382513661	0.0	0.15305721642735562	0.13360172873487622	0.19247779406975382	0.4707527667881629	0.154861556187613	0.25	0.4867921225072598	0.22600124660826684	0.4243323556616089	0.20819397993311034	0.3528108557186375	0.4	0.5370611183355007	0.4538279400157853	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8124253285543608	0.09999999999999999	0.574660633484163	0.20346320346320343	0.4421119592875319	0.08333333333333334	0.4166666666666667	0.25000000000000006	0.33333333333333337	0.4444444444444445	0.7791601866251945	0.5	0.4044943820224719	0.2810810810810811	0.5555555555555556	0.016778523489932886	0.3021390374331551	0.007079646017699113	0.13636363636363638	0.7042682926829269	0.39436619718309857	0.7025316455696203	0.07317073170731707	0.23148148148148148	0.04255319148936171	0.4666666666666665	0.8989547038327527
4915	0.026022304832713755	0.40404040404040403	0.16507872167038312	0.21229200561470077	0.39396474748591004	0.20218787433139224	0.2498629684052893	0.23387736307589985	0.46715714637739897	0.7560386473429952	0.735897435897436	0.33662922695409836	0.23495694140094606	0.22540983606557377	0.0	0.23647419950828494	0.09621251762373248	0.19247779406975382	0.3985377237517814	0.16296913830933632	0.25	0.4858058121711814	0.22298957830713168	0.26395573920369936	0.20401337792642138	0.2632234837995015	0.2	0.5890767230169052	0.49250197316495653	0.35714285714285715	0.18918918918918923	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8255675029868578	0.07142857142857142	0.579185520361991	0.2251082251082251	0.44529262086514004	0.08333333333333334	0.4166666666666667	0.2916666666666667	0.4444444444444445	0.4074074074074074	0.7884914463452566	0.5	0.4157303370786517	0.2918918918918919	0.513888888888889	0.016778523489932886	0.5080213903743316	0.017699115044247784	0.125	0.6951219512195123	0.38732394366197187	0.7120253164556962	0.07317073170731707	0.2160493827160494	0.035460992907801414	0.4666666666666665	0.8989547038327527
4916	0.03841387856257745	0.35353535353535354	0.18528278937766063	0.19373190516190059	0.43624709912697535	0.17815505769892193	0.334577786195401	0.27230266131164044	0.46193781311377075	0.7632850241545893	0.7205128205128205	0.29373369653095294	0.2190811254035123	0.22267759562841524	0.0	0.23800171663829847	0.2367443800759624	0.19247779406975382	0.4519570706554061	0.14537548597321076	0.25	0.4799015544352083	0.24407125641507774	0.35005265961794557	0.17976588628762538	0.25484630296316807	0.2	0.5383615084525358	0.47355958958168903	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8160095579450418	0.02857142857142857	0.5761689291101056	0.2987012987012987	0.4446564885496184	0.1	0.5	0.36805555555555564	0.3888888888888889	0.4814814814814815	0.7698289269051324	0.5	0.4044943820224719	0.24864864864864863	0.4288194444444445	0.010067114093959734	0.2620320855614974	0.01238938053097345	0.11363636363636362	0.6554878048780488	0.323943661971831	0.5949367088607596	0.09756097560975609	0.35802469135802467	0.049645390070921995	0.4000000000000001	0.8780487804878049
4917	0.028500619578686492	0.4444444444444444	0.1886613959051287	0.27332970935751183	0.3621947176483589	0.17484018643927085	0.24608573830804167	0.2192746838573244	0.4673737724013109	0.6859903381642513	0.717948717948718	0.2821434912795606	0.230607219256619	0.23497267759562845	0.0	0.23276451504968065	0.18839103842411944	0.19247779406975382	0.3718280502999691	0.12290785077743938	0.25	0.4860506892201388	0.207931236801456	0.26057938938353287	0.1764214046822742	0.36201883134865687	0.2	0.6020806241872563	0.49565903709550113	0.2857142857142857	0.21621621621621617	0.2857142857142857	0.048192771084337345	0.06382978723404255	0.8387096774193549	0.07142857142857142	0.5822021116138764	0.20779220779220775	0.4446564885496184	0.08333333333333334	0.4166666666666667	0.2916666666666667	0.3888888888888889	0.4814814814814815	0.786936236391913	0.5	0.4157303370786517	0.2594594594594595	0.5069444444444445	0.023489932885906045	0.5294117647058824	0.01238938053097345	0.14772727272727276	0.6432926829268294	0.45070422535211274	0.6360759493670887	0.09756097560975609	0.35802469135802467	0.035460992907801414	0.4666666666666665	0.8466898954703833
4918	0.02973977695167286	0.5454545454545454	0.167038313399554	0.24255061516275214	0.43861752679854127	0.1756689042541836	0.26498258916282724	0.24554884756081968	0.4680289156889057	0.6859903381642513	0.717948717948718	0.252911642729451	0.21864863963537354	0.22814207650273227	0.0	0.19384919768981215	0.07687327049727882	0.19247779406975382	0.45591405931493384	0.04716981132075471	0.25	0.4867921225072598	0.23202458321053712	0.2791493133944487	0.177257525083612	0.3234561063417336	0.2	0.5292587776332901	0.484609313338595	0.35714285714285715	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8422939068100358	0.04285714285714285	0.5716440422322776	0.23809523809523808	0.43511450381679395	0.06666666666666667	0.5	0.25000000000000006	0.3888888888888889	0.5925925925925926	0.7760497667185072	0.5	0.4044943820224719	0.2810810810810811	0.5260416666666667	0.020134228187919465	0.39839572192513373	0.003539823008849558	0.13636363636363638	0.6737804878048782	0.31690140845070425	0.6360759493670887	0.17073170731707316	0.2345679012345679	0.049645390070921995	0.4000000000000001	0.8885017421602788
4919	0.03841387856257745	0.5151515151515151	0.14872626515305087	0.16661811892494857	0.48898220797878217	0.1980442852568284	0.4945643465325054	0.3126465597366828	0.4693339370482362	0.7246376811594203	0.7153846153846154	0.3477905872251013	0.21534357058815343	0.23770491803278676	0.0	0.22271199755597257	0.3643834111105565	0.19247779406975382	0.5053764175590308	0.07547169811320754	0.25	0.4882681869412531	0.24858875886678047	0.5138056258960215	0.1998327759197324	0.1971060648019939	0.2	0.4785435630689207	0.4340962904498816	0.39285714285714285	0.18918918918918923	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8255675029868578	0.02857142857142857	0.5852187028657617	0.24242424242424243	0.4440203562340968	0.1	0.5	0.2847222222222222	0.33333333333333337	0.4074074074074074	0.7900466562986003	0.5	0.4044943820224719	0.2648648648648649	0.4635416666666667	0.016778523489932886	0.3877005347593583	0.01238938053097345	0.1022727272727273	0.7256097560975611	0.3802816901408451	0.4525316455696204	0.19512195121951217	0.4228395061728395	0.14184397163120566	0.4000000000000001	0.8153310104529616
4956	0.027261462205700124	0.3939393939393939	0.15609162781269004	0.2608339785577935	0.3493424687810808	0.10017256306557394	0.13899644988522517	0.2007324789167157	0.460658365660041	0.6956521739130435	0.8358974358974359	0.24456897481869602	0.2372142402181253	0.20218579234972672	0.0	0.17588268668441495	0.17099093984601996	0.19247779406975382	0.3461076240130387	0.09433962264150944	0.25	0.48359511659031584	0.207931236801456	0.14747167040795456	0.10200668896321069	0.36008031016338965	0.2	0.5877763328998701	0.5224940805051302	0.2857142857142857	0.18918918918918923	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8387096774193549	0.0	0.5822021116138764	0.18181818181818177	0.4478371501272266	0.06666666666666667	0.5	0.3125	0.5555555555555556	0.3703703703703703	0.8164852255054432	0.5	0.4044943820224719	0.2108108108108108	0.5937500000000001	0.006711409395973154	0.23529411764705885	0.0017699115044247779	0.17045454545454544	0.6493902439024392	0.3380281690140845	0.8607594936708861	0.1219512195121951	0.11728395061728394	0.049645390070921995	0.7999999999999998	0.7770034843205575
4957	0.027261462205700124	0.47474747474747475	0.17440367605919319	0.17630347381161102	0.3583766162006851	0.18558831552355992	0.33168066141118063	0.2592625753583519	0.46921810229933886	0.717391304347826	0.7692307692307693	0.3206344280064647	0.21527192739433243	0.2486338797814208	0.0	0.2412313242846128	0.17099093984601996	0.19247779406975382	0.3649033201457955	0.08018867924528303	0.25	0.49343101139010515	0.22449541245769924	0.339923610157446	0.18896321070234112	0.2651620049847688	0.2	0.5968790637191158	0.47198105761641673	0.35714285714285715	0.16216216216216217	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8351254480286738	0.014285714285714285	0.574660633484163	0.23376623376623376	0.4382951653944021	0.1	0.4166666666666667	0.3055555555555556	0.33333333333333337	0.33333333333333337	0.7713841368584761	0.25	0.3932584269662921	0.25405405405405407	0.5885416666666669	0.0033557046979865775	0.2540106951871658	0.003539823008849558	0.15909090909090912	0.6615853658536586	0.33098591549295775	0.6772151898734177	0.19512195121951217	0.2993827160493827	0.09929078014184396	0.4666666666666665	0.867595818815331
4958	0.026022304832713755	0.6060606060606061	0.16757889033042772	0.2723125579515419	0.43391534976240465	0.16834090396954351	0.3719247475181164	0.2625369863480938	0.47161979290472356	0.642512077294686	0.7538461538461538	0.24327295405281937	0.24294003987674126	0.25546448087431695	0.0	0.18894659509157827	0.1813052049801286	0.19247779406975382	0.4499785763256422	0.08018867924528303	0.25	0.4912203158092397	0.21847207585542897	0.3804398079994442	0.17140468227424746	0.3528108557186375	0.2	0.5357607282184657	0.4593528018942384	0.35714285714285715	0.2702702702702703	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8399044205495818	0.04285714285714285	0.579185520361991	0.2727272727272727	0.43702290076335887	0.1	0.5	0.35416666666666674	0.27777777777777773	0.5185185185185186	0.782270606531882	0.5	0.3932584269662921	0.27567567567567564	0.5885416666666669	0.010067114093959734	0.22994652406417113	0.007079646017699113	0.14772727272727276	0.6859756097560976	0.44366197183098594	0.6012658227848101	0.17073170731707316	0.39506172839506176	0.035460992907801414	0.6	0.7770034843205575
4959	0.03593556381660471	0.6868686868686869	0.1671058856679505	0.2451038937984816	0.425461376947729	0.16834090396954351	0.34352061920892707	0.31022059638621	0.46932415879021244	0.6618357487922706	0.7487179487179487	0.22149984258400504	0.24441182742913142	0.24453551912568294	0.0	0.17544625321869678	0.07687327049727882	0.19247779406975382	0.44107535184170477	0.09433962264150944	0.25	0.4867921225072598	0.2756937735769968	0.35005265961794557	0.17140468227424746	0.2763085018000554	0.2	0.5175552665799741	0.47355958958168903	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8470728793309439	0.014285714285714285	0.5806938159879337	0.26839826839826836	0.44147582697201027	0.18333333333333332	0.4166666666666667	0.3055555555555556	0.27777777777777773	0.4074074074074074	0.8055987558320373	0.5	0.3820224719101124	0.23783783783783785	0.5642361111111112	0.006711409395973154	0.29411764705882354	0.007079646017699113	0.15909090909090912	0.6554878048780488	0.4014084507042254	0.6898734177215191	0.04878048780487804	0.2037037037037037	0.014184397163120565	0.6	0.8013937282229965
4961	0.027261462205700124	0.5656565656565656	0.1514967228866815	0.10876530785195464	0.4351406785280141	0.19544397926871213	0.5261518344845592	0.3210329743419202	0.4682304982389348	0.7004830917874396	0.717948717948718	0.2833199283242515	0.20371997096656133	0.23497267759562845	0.0	0.19300542632275708	0.3089442360147227	0.19247779406975382	0.4400861046768228	0.08018867924528303	0.24999999999999747	0.48556093512222404	0.24407125641507774	0.5340637248170207	0.1989966555183946	0.24273054555524787	0.2	0.5331599479843955	0.4167324388318863	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8339307048984468	0.02857142857142857	0.5731523378582203	0.28138528138528135	0.43638676844783725	0.16666666666666666	0.4583333333333333	0.36111111111111116	0.16666666666666669	0.4444444444444445	0.766718506998445	0.5	0.3820224719101124	0.2054054054054054	0.46006944444444453	0.03691275167785235	0.3556149732620321	0.021238938053097345	0.09090909090909093	0.7500000000000001	0.36619718309859156	0.6708860759493671	0.19512195121951217	0.35802469135802467	0.06382978723404255	0.6	0.8083623693379791
4962	0.02973977695167286	0.5555555555555556	0.15798364767889722	0.2206980137399892	0.38204221460934906	0.16177046147277535	0.2965941529441128	0.25997885276235794	0.4848324760159633	0.717391304347826	0.7051282051282052	0.22340023309573545	0.2090083988440524	0.2636612021857923	0.0	0.16824510103434728	0.12763642358650787	0.19247779406975382	0.39458073509225366	0.1556603773584906	0.25	0.5042600186662217	0.23353041736110472	0.3044719370456975	0.16471571906354512	0.27727776239268903	0.2	0.574772431729519	0.4869771112865035	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8387096774193549	0.0857142857142857	0.5776772247360483	0.3116883116883117	0.4421119592875319	0.1	0.4583333333333333	0.3125	0.5	0.4814814814814815	0.8102643856920684	0.5	0.4044943820224719	0.2054054054054054	0.6250000000000001	0.01342281879194631	0.17112299465240643	0.0017699115044247779	0.1931818181818182	0.6128048780487806	0.323943661971831	0.8132911392405063	0.2195121951219512	0.07098765432098765	0.028368794326241138	0.6	0.8710801393728224
4963	0.0644361833952912	0.2727272727272727	0.17163321832556253	0.1889691830344403	0.38617526798541274	0.17162612521792758	0.3882695604743366	0.2519633675270523	0.4791498037567457	0.7632850241545893	0.6974358974358974	0.20344237345322572	0.2040908837076789	0.2459016393442623	0.0	0.1700199304616011	0.15294097586132988	0.19247779406975382	0.39655922942201755	0.18263381392162029	0.25	0.49785920469208506	0.2034137343497533	0.3973215571002768	0.17474916387959863	0.26100803101633896	0.2	0.5565669700910274	0.462509865824783	0.39285714285714285	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8327359617682198	0.02857142857142857	0.5761689291101056	0.2987012987012987	0.4440203562340968	0.15000000000000002	0.4166666666666667	0.25000000000000006	0.33333333333333337	0.5185185185185186	0.791601866251944	0.5	0.3932584269662921	0.2972972972972973	0.6111111111111113	0.010067114093959734	0.2620320855614974	0.007079646017699113	0.17045454545454544	0.6676829268292683	0.4014084507042254	0.7341772151898734	0.07317073170731707	0.3148148148148148	0.035460992907801414	0.7999999999999998	0.7456445993031359
4964	0.027261462205700124	0.3333333333333333	0.15744307034259072	0.24917383723564787	0.36053574980660846	0.16587698803325546	0.21406488542981644	0.24302695420088172	0.4802427121343292	0.751207729468599	0.7076923076923077	0.27979282210877643	0.21384943878881293	0.2527322404371585	0.0	0.1968605886032674	0.15344134497404563	0.19247779406975382	0.3658925673106775	0.04716981132075471	0.25	0.4990903920771208	0.2350362515116723	0.22175136645161792	0.1688963210702341	0.2236914981999446	0.4	0.5916775032509753	0.5082872928176795	0.3214285714285714	0.21621621621621617	0.42857142857142855	0.03614457831325301	0.06382978723404255	0.8327359617682198	0.04285714285714285	0.583710407239819	0.303030303030303	0.44592875318066166	0.1	0.4166666666666667	0.2569444444444445	0.5	0.4074074074074074	0.7993779160186625	0.5	0.4044943820224719	0.21621621621621623	0.43750000000000006	0.016778523489932886	0.16042780748663102	0.01238938053097345	0.18181818181818182	0.524390243902439	0.39436619718309857	0.579113924050633	0.1463414634146341	0.1574074074074074	0.028368794326241138	0.7333333333333334	0.7108013937282229
4965	0.026022304832713755	0.40404040404040403	0.15007770808838436	0.2422561461256478	0.37291965963089846	0.13138216492522264	0.20803522775333189	0.26158194980941907	0.4721621101381976	0.714975845410628	0.7205128205128205	0.31483507136820915	0.20588647555495743	0.22267759562841524	0.0	0.20758230407774333	0.09481471554037449	0.19247779406975382	0.38963449926784394	0.2169811320754717	0.25	0.48998912842420383	0.2561179296196183	0.21499866681128488	0.13377926421404682	0.273608418720576	0.2	0.5760728218465541	0.5098658247829518	0.3214285714285714	0.18918918918918923	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8207885304659498	0.05714285714285714	0.574660633484163	0.29004329004329	0.4440203562340968	0.13333333333333333	0.4583333333333333	0.2986111111111111	0.4444444444444445	0.4814814814814815	0.7931570762052876	0.5	0.4044943820224719	0.17297297297297298	0.6371527777777779	0.06375838926174497	0.4732620320855615	0.033628318584070796	0.21590909090909094	0.5945121951219513	0.35211267605633806	0.6518987341772152	0.2195121951219512	0.1851851851851852	0.06382978723404255	0.3333333333333333	0.9198606271777003
4966	0.030978934324659233	0.3838383838383838	0.1792012973849584	0.23141775864216202	0.4067300254171731	0.15520001897600721	0.32560017698409577	0.27638501615887723	0.46844787643654084	0.7198067632850241	0.7128205128205128	0.3429429178635995	0.20355728702353096	0.2213114754098361	0.0	0.2595033387160127	0.2509264946353617	0.19247779406975382	0.42227965570894793	0.08962264150943396	0.25	0.4858058121711814	0.24407125641507774	0.33317091051711295	0.1580267558528428	0.3085018000553863	0.2	0.5500650195058518	0.4743488555643252	0.35714285714285715	0.21621621621621617	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8231780167264038	0.0857142857142857	0.5806938159879337	0.28138528138528135	0.4446564885496184	0.1	0.4166666666666667	0.3194444444444445	0.33333333333333337	0.4074074074074074	0.7947122861586313	0.5	0.3932584269662921	0.25405405405405407	0.6406250000000001	0.010067114093959734	0.2058823529411765	0.007079646017699113	0.18181818181818182	0.6585365853658538	0.35211267605633806	0.7658227848101267	0.2195121951219512	0.14506172839506173	0.06382978723404255	0.5333333333333332	0.867595818815331
4967	0.03345724907063197	0.47474747474747475	0.15210487208595175	0.24470517105642717	0.3796331086307879	0.13548869148570275	0.20553669169750377	0.23828587995531794	0.4736897749109932	0.6835748792270532	0.7128205128205128	0.600772452326709	0.2011060188839125	0.21038251366120206	0.0	0.35698802717525707	0.14923349698671687	0.19247779406975382	0.39655922942201755	0.17776124031748028	0.25	0.49171006990715443	0.23202458321053712	0.2133104919012016	0.13795986622073578	0.3196482968706729	0.2	0.5903771131339403	0.5114443567482241	0.2857142857142857	0.16216216216216217	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8124253285543608	0.04285714285714285	0.579185520361991	0.28138528138528135	0.44592875318066166	0.13333333333333333	0.37499999999999994	0.3194444444444445	0.4444444444444445	0.4444444444444445	0.7838258164852256	0.5	0.4044943820224719	0.2216216216216216	0.5399305555555556	0.023489932885906045	0.24331550802139038	0.017699115044247784	0.18181818181818182	0.5914634146341463	0.35915492957746475	0.6930379746835442	0.2195121951219512	0.17592592592592593	0.06382978723404255	0.4666666666666665	0.8745644599303136
4969	0.02973977695167286	0.23232323232323232	0.14413136022704234	0.20886420586069818	0.3908442921869819	0.1510934924155271	0.17336335856747748	0.2268595499390312	0.4780621605950212	0.717391304347826	0.7128205128205128	0.31869403341508945	0.21814334323518814	0.2390710382513661	0.0	0.20157407003302344	0.12545436602779628	0.19247779406975382	0.40744094823571886	0.2036763576081084	0.25	0.4966348194472979	0.2275070807588344	0.18123516860961972	0.15384615384615383	0.26149266131265575	0.4	0.5552665799739922	0.5146014206787687	0.42857142857142855	0.18918918918918923	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8279569892473119	0.02857142857142857	0.5761689291101056	0.303030303030303	0.4421119592875319	0.11666666666666667	0.5833333333333334	0.2847222222222222	0.5	0.4444444444444445	0.7947122861586313	0.5	0.4157303370786517	0.2216216216216216	0.6319444444444446	0.023489932885906045	0.2219251336898396	0.019469026548672566	0.18181818181818182	0.6463414634146342	0.4225352112676057	0.7753164556962024	0.09756097560975609	0.12962962962962965	0.04255319148936171	0.7999999999999998	0.7351916376306621
4970	0.028500619578686492	0.23232323232323232	0.16021352807622136	0.22975090923802327	0.4539451873135153	0.18723092614775194	0.30175173058398064	0.2639695411561059	0.4747834354622708	0.7342995169082126	0.6974358974358974	0.5092298457360648	0.22577470765238594	0.23087431693989058	0.0	0.3227425478985728	0.18433839541694788	0.19247779406975382	0.4707527667881629	0.12614982030987681	0.25	0.4929412572921904	0.23654208566223986	0.30953646177594735	0.1906354515050167	0.2778316255884796	0.2	0.5058517555266581	0.4830307813733227	0.42857142857142855	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8315412186379928	0.04285714285714285	0.574660633484163	0.264069264069264	0.4433842239185751	0.1	0.5833333333333334	0.2916666666666667	0.3888888888888889	0.5185185185185186	0.7744945567651635	0.5	0.3932584269662921	0.2648648648648649	0.5902777777777778	0.010067114093959734	0.3048128342245989	0.017699115044247784	0.17045454545454544	0.6554878048780488	0.3802816901408451	0.41772151898734183	0.2195121951219512	0.24074074074074076	0.04255319148936171	0.6666666666666666	0.662020905923345
4971	0.02973977695167286	0.25252525252525254	0.15007770808838436	0.22904114149512533	0.3254945297822963	0.20447833770176835	0.18551630214523665	0.23951378407647117	0.47828029096632135	0.7439613526570048	0.7128205128205128	0.48886351128869043	0.21143692152636961	0.23087431693989058	0.0	0.29470897161727694	0.12393363145628793	0.19247779406975382	0.32830117504516376	0.18210058342650334	0.25	0.4968796964962554	0.23804791981280743	0.19305239298020252	0.20819397993311034	0.2474383827194683	0.2	0.5916775032509753	0.500394632991318	0.46428571428571425	0.16216216216216217	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8303464755077659	0.05714285714285714	0.5716440422322776	0.26839826839826836	0.43511450381679395	0.08333333333333334	0.5416666666666666	0.27777777777777785	0.33333333333333337	0.4444444444444445	0.755832037325039	0.5	0.4044943820224719	0.2216216216216216	0.6579861111111113	0.01342281879194631	0.18449197860962568	0.01238938053097345	0.22727272727272727	0.5823170731707318	0.38732394366197187	0.620253164556962	0.1463414634146341	0.3209876543209877	0.12056737588652482	0.4666666666666665	0.8397212543554008
4992	0.040892193308550186	0.3939393939393939	0.17507939712142712	0.26351863265150327	0.42814123107525687	0.14945088179133506	0.43729062388231305	0.29380377409975017	0.4698634673289098	0.6932367149758454	0.7333333333333333	0.31645325177752376	0.2396341241098202	0.22540983606557377	0.0	0.2400529539271738	0.2767121574706333	0.19247779406975382	0.44503234050123247	0.08490566037735849	0.25	0.49073056171132484	0.2455770905656453	0.44627862949269126	0.15217391304347824	0.3150789255054002	0.2	0.5188556566970092	0.44751381215469616	0.3214285714285714	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8303464755077659	0.02857142857142857	0.5822021116138764	0.35930735930735924	0.4427480916030535	0.11666666666666667	0.37499999999999994	0.3263888888888889	0.27777777777777773	0.3703703703703703	0.7807153965785382	0.5	0.3820224719101124	0.18378378378378377	0.5711805555555557	0.006711409395973154	0.34491978609625673	0.03185840707964602	0.1022727272727273	0.7926829268292683	0.2887323943661972	0.680379746835443	0.1463414634146341	0.22839506172839508	0.04255319148936171	0.4666666666666665	0.8850174216027874
4993	0.03345724907063197	0.494949494949495	0.17176836286235556	0.10876530785195464	0.43874461266438275	0.1814817889630798	0.42009513162657103	0.27905187042200685	0.4843518370254086	0.7198067632850241	0.7205128205128205	0.27612684497781037	0.20809889652765332	0.2773224043715847	0.0	0.2124121677650242	0.1813052049801286	0.19247779406975382	0.452946317820288	0.1320754716981132	0.25	0.5072121475342083	0.23353041736110472	0.42939688039185864	0.18478260869565216	0.34394904458598724	0.2	0.527958387516255	0.4546172059984215	0.35714285714285715	0.16216216216216217	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8363201911589009	0.05714285714285714	0.5776772247360483	0.23376623376623376	0.44529262086514004	0.11666666666666667	0.4583333333333333	0.34722222222222227	0.27777777777777773	0.33333333333333337	0.7776049766718508	0.5	0.3932584269662921	0.24324324324324326	0.5381944444444445	0.01342281879194631	0.34491978609625673	0.01592920353982301	0.13636363636363638	0.6798780487804879	0.4225352112676057	0.7341772151898734	0.1219512195121951	0.2777777777777778	0.021276595744680857	0.7333333333333334	0.7665505226480837
4994	0.03717472118959108	0.48484848484848486	0.1594702343401581	0.10876530785195464	0.45799535860316054	0.14698696585504703	0.3468404085507715	0.29141831453105155	0.4765668392910736	0.7198067632850241	0.7076923076923077	0.14067068224415943	0.2273152294849724	0.2486338797814208	0.0	0.12275418612432532	0.2251408318000902	0.19247779406975382	0.47965599127210035	0.1320754716981132	0.25	0.49835576093024864	0.2651529345230238	0.35511718434819534	0.14966555183946487	0.28157020216006645	0.2	0.4876462938881665	0.4743488555643252	0.35714285714285715	0.21621621621621617	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8434886499402628	0.05714285714285714	0.583710407239819	0.24242424242424243	0.44592875318066166	0.11666666666666667	0.4583333333333333	0.3402777777777778	0.27777777777777773	0.3703703703703703	0.8009331259720062	0.5	0.3932584269662921	0.21621621621621623	0.49826388888888895	0.02684563758389262	0.32085561497326204	0.017699115044247784	0.125	0.6798780487804879	0.36619718309859156	0.6835443037974683	0.09756097560975609	0.2993827160493827	0.014184397163120565	0.6	0.7909407665505226
